transaction_id,product,price,quantity,region
5285,Phone,991,2,Abha
5286,Phone,961,3,Dammam
5287,Phone,1406,2,Riyadh
5288,Phone,851,1,Abha
5289,Monitor,1000,3,Tabuk
5290,Laptop,1765,5,Abha
5291,Tablet,85,2,Riyadh
5292,Tablet,1267,5,Jeddah
5293,Phone,890,4,Riyadh
5294,Phone,1637,4,Riyadh
5295,Keyboard,1402,3,Riyadh
5296,Monitor,1164,3,Riyadh
5297,Monitor,80,5,Dammam
5298,Phone,1547,2,Riyadh
5299,Phone,767,3,Abha
5300,Phone,282,3,Riyadh
5301,Laptop,167,4,Abha
5302,Laptop,1287,1,Abha
5303,Keyboard,657,4,Jeddah
5304,Monitor,257,3,Abha
5305,Keyboard,203,4,Abha
5306,Monitor,919,4,Riyadh
5307,Keyboard,863,2,Abha
5308,Keyboard,623,3,Tabuk
5309,Keyboard,1798,4,Dammam
5310,Keyboard,1713,5,Riyadh
5311,Monitor,541,3,Abha
5312,Keyboard,1663,2,Abha
5313,Monitor,92,2,Riyadh
5314,Tablet,444,5,Dammam
5315,Monitor,1272,4,Abha
5316,Keyboard,186,2,Abha
5317,Tablet,381,3,Riyadh
5318,Keyboard,1267,1,Jeddah
5319,Phone,1796,1,Jeddah
5320,Monitor,1408,4,Jeddah
5321,Phone,80,3,Abha
5322,Monitor,1744,4,Tabuk
5323,Keyboard,1166,1,Jeddah
5324,Tablet,71,1,Dammam
5325,Monitor,1956,4,Tabuk
5326,Laptop,350,2,Tabuk
5327,Keyboard,999,2,Dammam
5328,Monitor,812,2,Tabuk
5329,Keyboard,1571,3,Abha
5330,Monitor,478,1,Dammam
5331,Keyboard,1613,1,Tabuk
5332,Monitor,146,4,Dammam
5333,Phone,1626,1,Jeddah
5334,Keyboard,1034,2,Abha
5335,Phone,1222,2,Riyadh
5336,Monitor,1265,3,Abha
5337,Phone,1370,2,Dammam
5338,Tablet,1527,5,Dammam
5339,Tablet,1487,2,Jeddah
5340,Laptop,1903,2,Riyadh
5341,Monitor,1084,5,Abha
5342,Laptop,1689,4,Abha
5343,Laptop,1716,1,Jeddah
5344,Tablet,1656,5,Abha
5345,Laptop,1641,4,Abha
5346,Phone,1402,1,Dammam
5347,Phone,985,4,Dammam
5348,Phone,1521,4,Abha
5349,Keyboard,604,4,Tabuk
5350,Tablet,1425,4,Abha
5351,Tablet,192,3,Riyadh
5352,Phone,431,3,Jeddah
5353,Phone,642,2,Abha
5354,Monitor,1773,4,Jeddah
5355,Laptop,955,4,Riyadh
5356,Laptop,1318,3,Abha
5357,Laptop,1365,5,Tabuk
5358,Tablet,1057,3,Riyadh
5359,Tablet,1706,3,Jeddah
5360,Tablet,1722,2,Jeddah
5361,Monitor,1843,1,Riyadh
5362,Tablet,748,5,Jeddah
5363,Tablet,250,3,Abha
5364,Phone,1447,5,Jeddah
5365,Monitor,1902,4,Jeddah
5366,Keyboard,1861,4,Riyadh
5367,Tablet,507,1,Tabuk
5368,Laptop,1744,1,Abha
5369,Tablet,1218,5,Jeddah
5370,Laptop,1606,5,Tabuk
5371,Phone,1715,3,Jeddah
5372,Monitor,1341,4,Dammam
5373,Tablet,1081,5,Riyadh
5374,Phone,491,5,Riyadh
5375,Laptop,1170,4,Jeddah
5376,Tablet,150,5,Abha
5377,Laptop,1930,2,Tabuk
5378,Phone,492,4,Riyadh
5379,Phone,534,5,Jeddah
5380,Monitor,1216,2,Tabuk
5381,Tablet,1448,1,Jeddah
5382,Phone,445,4,Riyadh
5383,Tablet,647,1,Dammam
5384,Laptop,1607,5,Riyadh
5385,Tablet,1830,5,Abha
5386,Laptop,991,1,Jeddah
5387,Laptop,1614,3,Tabuk
5388,Monitor,1975,2,Tabuk
5389,Phone,561,4,Dammam
5390,Keyboard,904,4,Riyadh
5391,Keyboard,508,1,Riyadh
5392,Laptop,348,5,Tabuk
5393,Monitor,1885,4,Tabuk
5394,Monitor,612,3,Dammam
5395,Phone,1349,1,Jeddah
5396,Tablet,606,5,Abha
5397,Tablet,215,1,Riyadh
5398,Laptop,1030,2,Jeddah
5399,Laptop,404,3,Riyadh
5400,Tablet,1385,3,Abha
5401,Keyboard,434,5,Dammam
5402,Laptop,959,2,Abha
5403,Keyboard,972,1,Tabuk
5404,Keyboard,1819,3,Abha
5405,Keyboard,1901,2,Tabuk
5406,Monitor,573,1,Jeddah
5407,Keyboard,345,3,Riyadh
5408,Tablet,621,4,Tabuk
5409,Laptop,563,4,Jeddah
5410,Tablet,830,5,Dammam
5411,Tablet,840,5,Dammam
5412,Keyboard,788,5,Tabuk
5413,Tablet,74,1,Dammam
5414,Laptop,317,1,Jeddah
5415,Monitor,361,3,Tabuk
5416,Laptop,1873,4,Tabuk
5417,Keyboard,461,4,Dammam
5418,Phone,1147,5,Riyadh
5419,Laptop,932,2,Tabuk
5420,Phone,358,2,Riyadh
5421,Keyboard,1466,4,Jeddah
5422,Phone,709,3,Tabuk
5423,Laptop,374,3,Dammam
5424,Laptop,787,4,Riyadh
5425,Monitor,1452,2,Riyadh
5426,Phone,648,1,Jeddah
5427,Tablet,59,2,Riyadh
5428,Keyboard,1890,1,Tabuk
5429,Phone,704,4,Riyadh
5430,Monitor,1608,2,Tabuk
5431,Keyboard,1751,2,Jeddah
5432,Keyboard,1321,4,Abha
5433,Phone,653,2,Jeddah
5434,Keyboard,248,1,Riyadh
5435,Phone,659,1,Riyadh
5436,Monitor,630,3,Riyadh
5437,Laptop,628,4,Jeddah
5438,Laptop,1049,2,Jeddah
5439,Keyboard,385,5,Tabuk
5440,Laptop,1467,5,Tabuk
5441,Monitor,1616,3,Riyadh
5442,Tablet,816,3,Riyadh
5443,Laptop,603,4,Dammam
5444,Laptop,1315,4,Jeddah
5445,Tablet,846,1,Riyadh
5446,Laptop,1184,2,Jeddah
5447,Laptop,1355,3,Tabuk
5448,Tablet,1441,5,Tabuk
5449,Phone,81,2,Dammam
5450,Monitor,1556,1,Tabuk
5451,Phone,484,2,Jeddah
5452,Laptop,1391,5,Abha
5453,Monitor,1028,4,Dammam
5454,Tablet,374,3,Dammam
5455,Keyboard,217,2,Tabuk
5456,Monitor,1045,5,Jeddah
5457,Monitor,556,1,Riyadh
5458,Phone,796,3,Riyadh
5459,Phone,430,2,Dammam
5460,Monitor,854,5,Jeddah
5461,Phone,1510,1,Tabuk
5462,Phone,939,4,Abha
5463,Monitor,1603,5,Abha
5464,Tablet,1172,1,Tabuk
5465,Tablet,124,5,Abha
5466,Phone,1654,3,Riyadh
5467,Monitor,1043,2,Jeddah
5468,Keyboard,1431,5,Tabuk
5469,Keyboard,895,4,Jeddah
5470,Keyboard,1240,1,Jeddah
5471,Phone,1904,2,Dammam
5472,Monitor,1537,1,Tabuk
5473,Phone,1578,2,Jeddah
5474,Monitor,1406,3,Abha
5475,Laptop,1652,3,Abha
5476,Phone,1848,2,Abha
5477,Monitor,1047,3,Riyadh
5478,Tablet,1171,2,Jeddah
5479,Tablet,1017,5,Dammam
5480,Tablet,1423,5,Jeddah
5481,Phone,1910,1,Dammam
5482,Laptop,1924,5,Abha
5483,Keyboard,1110,3,Jeddah
5484,Tablet,322,4,Tabuk
5485,Laptop,1380,4,Riyadh
5486,Keyboard,701,2,Dammam
5487,Keyboard,163,4,Dammam
5488,Laptop,1391,3,Abha
5489,Monitor,53,4,Tabuk
5490,Keyboard,655,4,Riyadh
5491,Laptop,589,1,Tabuk
5492,Laptop,161,3,Tabuk
5493,Laptop,164,3,Tabuk
5494,Tablet,552,3,Jeddah
5495,Tablet,1756,3,Riyadh
5496,Tablet,986,1,Abha
5497,Phone,546,5,Riyadh
5498,Monitor,1531,2,Riyadh
5499,Keyboard,64,4,Riyadh
5500,Laptop,1408,3,Abha
5501,Monitor,1109,1,Riyadh
5502,Laptop,1899,5,Abha
5503,Tablet,438,5,Tabuk
5504,Monitor,1576,4,Riyadh
5505,Keyboard,431,4,Dammam
5506,Phone,692,4,Jeddah
5507,Laptop,353,1,Abha
5508,Keyboard,249,2,Abha
5509,Tablet,409,1,Dammam
5510,Keyboard,903,5,Tabuk
5511,Monitor,133,4,Riyadh
5512,Laptop,1342,3,Tabuk
5513,Phone,755,3,Abha
5514,Monitor,1892,5,Jeddah
5515,Monitor,1380,2,Riyadh
5516,Monitor,953,1,Riyadh
5517,Keyboard,92,1,Abha
5518,Phone,1055,4,Dammam
5519,Tablet,85,3,Dammam
5520,Phone,1765,1,Riyadh
5521,Keyboard,67,2,Dammam
5522,Tablet,233,1,Riyadh
5523,Laptop,673,1,Tabuk
5524,Laptop,784,4,Jeddah
5525,Monitor,906,5,Dammam
5526,Laptop,95,2,Tabuk
5527,Laptop,182,5,Jeddah
5528,Keyboard,1425,3,Tabuk
5529,Monitor,562,3,Riyadh
5530,Keyboard,1487,5,Riyadh
5531,Keyboard,661,1,Tabuk
5532,Keyboard,1614,4,Tabuk
5533,Phone,1930,2,Tabuk
5534,Monitor,1393,3,Abha
5535,Keyboard,988,4,Jeddah
5536,Laptop,360,1,Riyadh
5537,Phone,530,3,Tabuk
5538,Monitor,1107,4,Jeddah
5539,Laptop,743,1,Jeddah
5540,Laptop,1441,5,Dammam
5541,Phone,610,1,Jeddah
5542,Phone,1861,2,Jeddah
5543,Laptop,1727,4,Riyadh
5544,Laptop,1539,4,Riyadh
5545,Phone,1241,3,Tabuk
5546,Monitor,71,3,Jeddah
5547,Phone,1556,4,Abha
5548,Phone,1070,4,Jeddah
5549,Phone,1790,5,Tabuk
5550,Keyboard,351,2,Dammam
5551,Laptop,588,1,Jeddah
5552,Laptop,1423,5,Jeddah
5553,Laptop,1003,5,Abha
5554,Tablet,1934,5,Jeddah
5555,Tablet,163,5,Dammam
5556,Keyboard,821,3,Jeddah
5557,Keyboard,1963,5,Tabuk
5558,Phone,1615,2,Dammam
5559,Tablet,904,5,Dammam
5560,Monitor,1796,2,Riyadh
5561,Phone,217,2,Tabuk
5562,Laptop,1347,3,Riyadh
5563,Tablet,1328,1,Tabuk
5564,Tablet,284,3,Abha
5565,Monitor,1204,1,Jeddah
5566,Keyboard,940,4,Tabuk
5567,Keyboard,993,5,Jeddah
5568,Phone,1068,2,Abha
5569,Laptop,1313,5,Jeddah
5570,Tablet,1148,2,Riyadh
5571,Keyboard,1242,3,Abha
5572,Tablet,362,1,Riyadh
5573,Keyboard,1332,4,Abha
5574,Phone,1222,2,Dammam
5575,Phone,966,3,Dammam
5576,Tablet,1905,1,Abha
5577,Tablet,1062,3,Dammam
5578,Phone,1034,1,Dammam
5579,Laptop,998,2,Dammam
5580,Keyboard,1249,1,Dammam
5581,Monitor,119,1,Abha
5582,Monitor,1300,4,Tabuk
5583,Monitor,1720,5,Tabuk
5584,Keyboard,1446,1,Dammam
5585,Laptop,1918,2,Riyadh
5586,Keyboard,683,5,Tabuk
5587,Tablet,701,3,Jeddah
5588,Monitor,850,5,Tabuk
5589,Tablet,1527,3,Riyadh
5590,Laptop,1687,2,Riyadh
5591,Tablet,1252,4,Dammam
5592,Monitor,1959,5,Dammam
5593,Laptop,89,4,Tabuk
5594,Tablet,1437,3,Jeddah
5595,Keyboard,968,4,Riyadh
5596,Phone,1189,5,Dammam
5597,Keyboard,896,2,Abha
5598,Laptop,996,4,Jeddah
5599,Keyboard,606,3,Abha
5600,Laptop,1079,3,Tabuk
5601,Tablet,706,4,Tabuk
5602,Laptop,1304,5,Jeddah
5603,Phone,536,3,Riyadh
5604,Phone,1932,2,Riyadh
5605,Tablet,590,2,Dammam
5606,Tablet,675,2,Dammam
5607,Phone,1466,1,Dammam
5608,Phone,183,1,Jeddah
5609,Phone,266,2,Tabuk
5610,Monitor,1731,2,Riyadh
5611,Laptop,1418,5,Abha
5612,Tablet,59,4,Dammam
5613,Phone,1424,3,Dammam
5614,Tablet,1131,2,Tabuk
5615,Tablet,794,5,Dammam
5616,Laptop,816,4,Tabuk
5617,Keyboard,389,2,Dammam
5618,Keyboard,316,5,Jeddah
5619,Laptop,1629,1,Tabuk
5620,Keyboard,1883,1,Jeddah
5621,Keyboard,961,4,Abha
5622,Monitor,470,2,Riyadh
5623,Monitor,853,5,Tabuk
5624,Monitor,1804,3,Jeddah
5625,Keyboard,536,1,Tabuk
5626,Tablet,549,1,Riyadh
5627,Tablet,1772,2,Dammam
5628,Keyboard,1730,5,Tabuk
5629,Phone,858,5,Riyadh
5630,Tablet,1271,4,Riyadh
5631,Tablet,174,4,Tabuk
5632,Tablet,1753,3,Dammam
5633,Phone,250,1,Jeddah
5634,Monitor,864,3,Tabuk
5635,Monitor,1595,5,Tabuk
5636,Laptop,1736,3,Riyadh
5637,Phone,1763,4,Tabuk
5638,Phone,343,2,Abha
5639,Keyboard,1137,1,Abha
5640,Tablet,263,4,Abha
5641,Monitor,1758,3,Dammam
5642,Keyboard,221,4,Jeddah
5643,Monitor,685,3,Dammam
5644,Tablet,1636,1,Abha
5645,Tablet,195,2,Tabuk
5646,Monitor,1496,2,Riyadh
5647,Laptop,881,4,Jeddah
5648,Phone,1139,3,Riyadh
5649,Laptop,1916,2,Abha
5650,Laptop,432,4,Jeddah
5651,Tablet,104,3,Riyadh
5652,Laptop,1655,5,Tabuk
5653,Phone,1420,1,Riyadh
5654,Keyboard,211,2,Abha
5655,Monitor,653,5,Tabuk
5656,Phone,1468,2,Jeddah
5657,Tablet,1111,4,Dammam
5658,Monitor,940,3,Riyadh
5659,Monitor,205,5,Tabuk
5660,Phone,1797,3,Abha
5661,Monitor,1933,1,Dammam
5662,Keyboard,765,5,Tabuk
5663,Laptop,696,4,Jeddah
5664,Laptop,201,4,Jeddah
5665,Tablet,367,5,Dammam
5666,Keyboard,68,4,Abha
5667,Monitor,1756,2,Dammam
5668,Tablet,652,4,Riyadh
5669,Laptop,684,1,Jeddah
5670,Keyboard,1680,1,Abha
5671,Phone,1465,2,Tabuk
5672,Tablet,1206,2,Jeddah
5673,Keyboard,1947,1,Dammam
5674,Keyboard,1806,5,Dammam
5675,Keyboard,543,2,Riyadh
5676,Laptop,1840,2,Abha
5677,Laptop,1712,2,Riyadh
5678,Phone,1435,2,Tabuk
5679,Monitor,1971,4,Jeddah
5680,Tablet,888,5,Jeddah
5681,Keyboard,1373,1,Riyadh
5682,Keyboard,521,1,Abha
5683,Monitor,299,2,Riyadh
5684,Phone,868,2,Riyadh
5685,Monitor,975,4,Jeddah
5686,Laptop,1127,4,Jeddah
5687,Monitor,925,3,Dammam
5688,Monitor,919,3,Riyadh
5689,Monitor,1277,4,Abha
5690,Laptop,640,5,Dammam
5691,Keyboard,376,5,Jeddah
5692,Keyboard,1459,2,Dammam
5693,Phone,935,5,Jeddah
5694,Keyboard,1949,1,Riyadh
5695,Laptop,149,1,Riyadh
5696,Keyboard,1748,3,Jeddah
5697,Monitor,970,5,Jeddah
5698,Monitor,742,2,Jeddah
5699,Monitor,1131,4,Riyadh
5700,Monitor,236,4,Riyadh
5701,Phone,1741,4,Riyadh
5702,Monitor,950,2,Abha
5703,Tablet,540,4,Tabuk
5704,Keyboard,1961,3,Tabuk
5705,Tablet,400,3,Tabuk
5706,Keyboard,1072,5,Tabuk
5707,Tablet,1758,1,Riyadh
5708,Keyboard,564,5,Tabuk
5709,Tablet,997,5,Jeddah
5710,Keyboard,304,2,Riyadh
5711,Phone,242,2,Tabuk
5712,Tablet,521,3,Tabuk
5713,Keyboard,724,2,Abha
5714,Phone,344,5,Riyadh
5715,Keyboard,872,1,Dammam
5716,Phone,1395,5,Dammam
5717,Laptop,677,5,Jeddah
5718,Laptop,1385,2,Riyadh
5719,Tablet,844,5,Riyadh
5720,Monitor,502,1,Dammam
5721,Monitor,872,4,Riyadh
5722,Phone,104,2,Abha
5723,Tablet,916,5,Jeddah
5724,Tablet,950,4,Abha
5725,Keyboard,999,5,Tabuk
5726,Phone,1246,4,Riyadh
5727,Tablet,341,5,Riyadh
5728,Monitor,236,3,Jeddah
5729,Phone,821,2,Dammam
5730,Tablet,123,1,Jeddah
5731,Laptop,1720,3,Riyadh
5732,Laptop,542,4,Riyadh
5733,Laptop,64,2,Abha
5734,Keyboard,1678,2,Tabuk
5735,Tablet,256,5,Dammam
5736,Monitor,1787,1,Tabuk
5737,Phone,890,1,Riyadh
5738,Phone,1535,4,Jeddah
5739,Laptop,708,1,Riyadh
5740,Laptop,702,5,Tabuk
5741,Phone,1098,2,Dammam
5742,Monitor,1780,3,Tabuk
5743,Laptop,440,3,Abha
5744,Monitor,284,3,Dammam
5745,Tablet,1719,5,Tabuk
5746,Monitor,148,5,Jeddah
5747,Monitor,1384,1,Tabuk
5748,Phone,644,1,Riyadh
5749,Phone,54,3,Dammam
5750,Keyboard,664,5,Jeddah
5751,Phone,1046,3,Dammam
5752,Monitor,1948,2,Abha
5753,Tablet,109,5,Riyadh
5754,Laptop,1980,3,Riyadh
5755,Phone,1062,2,Abha
5756,Phone,574,1,Abha
5757,Laptop,1712,3,Tabuk
5758,Keyboard,247,1,Dammam
5759,Phone,193,3,Riyadh
5760,Tablet,580,1,Jeddah
5761,Phone,439,3,Dammam
5762,Monitor,1143,2,Riyadh
5763,Laptop,1942,4,Dammam
5764,Monitor,327,4,Abha
5765,Keyboard,1385,2,Abha
5766,Monitor,1684,1,Riyadh
5767,Laptop,1190,1,Riyadh
5768,Monitor,1910,3,Riyadh
5769,Phone,364,1,Tabuk
5770,Phone,673,1,Tabuk
5771,Tablet,1502,4,Tabuk
5772,Phone,72,5,Abha
5773,Phone,671,3,Tabuk
5774,Keyboard,1339,1,Tabuk
5775,Monitor,1663,4,Riyadh
5776,Laptop,1343,3,Abha
5777,Tablet,1919,3,Dammam
5778,Laptop,737,1,Riyadh
5779,Phone,1129,2,Jeddah
5780,Keyboard,1593,3,Tabuk
5781,Tablet,754,3,Abha
5782,Keyboard,1921,1,Riyadh
5783,Phone,1733,4,Riyadh
5784,Phone,916,5,Abha
5785,Phone,563,1,Jeddah
5786,Laptop,1355,1,Tabuk
5787,Laptop,1890,1,Riyadh
5788,Laptop,1467,4,Abha
5789,Phone,418,1,Abha
5790,Tablet,676,2,Abha
5791,Laptop,1260,1,Abha
5792,Tablet,219,3,Jeddah
5793,Laptop,1750,3,Dammam
5794,Laptop,1067,3,Riyadh
5795,Phone,1452,4,Riyadh
5796,Phone,539,5,Tabuk
5797,Laptop,1267,3,Jeddah
5798,Monitor,1030,5,Riyadh
5799,Keyboard,1072,2,Tabuk
5800,Keyboard,1586,1,Abha
5801,Monitor,912,4,Jeddah
5802,Phone,116,3,Jeddah
5803,Keyboard,1627,5,Riyadh
5804,Monitor,1996,5,Jeddah
5805,Keyboard,1105,2,Riyadh
5806,Phone,1246,5,Jeddah
5807,Laptop,1468,5,Abha
5808,Phone,1030,1,Riyadh
5809,Keyboard,1919,4,Jeddah
5810,Phone,1901,2,Dammam
5811,Tablet,959,5,Jeddah
5812,Phone,744,5,Jeddah
5813,Keyboard,555,2,Jeddah
5814,Keyboard,213,5,Riyadh
5815,Monitor,1832,4,Riyadh
5816,Tablet,1671,4,Dammam
5817,Phone,538,5,Abha
5818,Tablet,958,2,Jeddah
5819,Tablet,1755,1,Dammam
5820,Monitor,1827,5,Tabuk
5821,Tablet,506,4,Tabuk
5822,Tablet,1713,4,Dammam
5823,Monitor,992,5,Riyadh
5824,Phone,1508,5,Abha
5825,Phone,1176,4,Jeddah
5826,Keyboard,1626,4,Abha
5827,Laptop,891,1,Jeddah
5828,Laptop,741,2,Jeddah
5829,Phone,1643,5,Riyadh
5830,Keyboard,1998,3,Dammam
5831,Keyboard,379,3,Dammam
5832,Monitor,353,5,Tabuk
5833,Phone,985,5,Jeddah
5834,Monitor,1955,4,Riyadh
5835,Monitor,757,3,Dammam
5836,Phone,322,3,Riyadh
5837,Laptop,1504,2,Riyadh
5838,Laptop,1765,1,Jeddah
5839,Tablet,858,3,Dammam
5840,Keyboard,516,2,Jeddah
5841,Monitor,509,4,Tabuk
5842,Monitor,1416,1,Riyadh
5843,Laptop,1789,4,Abha
5844,Tablet,750,2,Riyadh
5845,Monitor,1821,4,Dammam
5846,Laptop,1930,5,Abha
5847,Monitor,582,2,Dammam
5848,Keyboard,417,4,Riyadh
5849,Monitor,521,5,Tabuk
5850,Keyboard,863,4,Jeddah
5851,Keyboard,668,2,Tabuk
5852,Laptop,1547,4,Abha
5853,Laptop,107,5,Abha
5854,Monitor,277,3,Tabuk
5855,Monitor,319,4,Tabuk
5856,Laptop,1810,1,Tabuk
5857,Phone,1080,3,Dammam
5858,Phone,654,2,Jeddah
5859,Keyboard,1818,3,Abha
5860,Tablet,916,5,Tabuk
5861,Phone,1778,2,Tabuk
5862,Tablet,1176,5,Tabuk
5863,Laptop,998,5,Abha
5864,Laptop,1547,2,Abha
5865,Laptop,992,1,Jeddah
5866,Keyboard,1114,3,Jeddah
5867,Monitor,1821,4,Abha
5868,Monitor,887,1,Abha
5869,Laptop,1140,3,Tabuk
5870,Tablet,1825,2,Dammam
5871,Monitor,1524,5,Tabuk
5872,Monitor,1077,1,Abha
5873,Monitor,909,4,Dammam
5874,Laptop,1566,1,Dammam
5875,Keyboard,1160,3,Tabuk
5876,Laptop,1379,2,Abha
5877,Monitor,1750,2,Jeddah
5878,Tablet,1904,2,Tabuk
5879,Keyboard,897,4,Abha
5880,Tablet,919,5,Dammam
5881,Tablet,1021,2,Dammam
5882,Monitor,1376,3,Dammam
5883,Tablet,1022,3,Jeddah
5884,Monitor,1561,2,Tabuk
5885,Laptop,1092,3,Riyadh
5886,Phone,1009,5,Jeddah
5887,Keyboard,1081,5,Abha
5888,Laptop,1264,1,Abha
5889,Monitor,1147,4,Jeddah
5890,Keyboard,775,5,Riyadh
5891,Tablet,1979,2,Dammam
5892,Tablet,103,2,Abha
5893,Monitor,253,2,Tabuk
5894,Keyboard,640,5,Dammam
5895,Laptop,711,5,Tabuk
5896,Laptop,1747,2,Abha
5897,Monitor,1732,2,Jeddah
5898,Monitor,110,5,Abha
5899,Keyboard,341,4,Riyadh
5900,Keyboard,158,4,Tabuk
5901,Tablet,390,2,Abha
5902,Tablet,1416,2,Jeddah
5903,Monitor,478,4,Abha
5904,Laptop,1494,3,Jeddah
5905,Phone,1047,3,Tabuk
5906,Laptop,1603,2,Riyadh
5907,Tablet,597,2,Dammam
5908,Keyboard,1629,1,Dammam
5909,Tablet,887,2,Tabuk
5910,Laptop,239,4,Abha
5911,Tablet,1325,1,Dammam
5912,Monitor,1298,2,Dammam
5913,Tablet,561,5,Dammam
5914,Monitor,1322,2,Tabuk
5915,Keyboard,1289,2,Jeddah
5916,Monitor,1383,3,Riyadh
5917,Monitor,1431,4,Tabuk
5918,Phone,1268,2,Tabuk
5919,Phone,618,2,Riyadh
5920,Phone,169,3,Tabuk
5921,Tablet,1492,3,Tabuk
5922,Monitor,1776,2,Dammam
5923,Monitor,1188,5,Abha
5924,Monitor,1287,5,Abha
5925,Laptop,234,5,Abha
5926,Keyboard,109,3,Tabuk
5927,Phone,108,5,Jeddah
5928,Keyboard,1335,1,Tabuk
5929,Phone,1313,4,Jeddah
5930,Laptop,964,1,Abha
5931,Tablet,500,4,Riyadh
5932,Tablet,1685,4,Tabuk
5933,Tablet,93,5,Riyadh
5934,Phone,307,2,Jeddah
5935,Monitor,351,2,Tabuk
5936,Tablet,210,1,Jeddah
5937,Tablet,1106,5,Dammam
5938,Keyboard,1948,4,Abha
5939,Monitor,783,2,Tabuk
5940,Monitor,388,4,Abha
5941,Laptop,1883,1,Abha
5942,Monitor,137,1,Abha
5943,Phone,780,2,Abha
5944,Monitor,808,3,Tabuk
5945,Keyboard,1542,5,Abha
5946,Phone,1228,3,Riyadh
5947,Keyboard,1750,1,Riyadh
5948,Phone,1940,2,Jeddah
5949,Monitor,1606,2,Riyadh
5950,Monitor,1772,3,Jeddah
5951,Phone,225,5,Tabuk
5952,Laptop,1692,1,Tabuk
5953,Tablet,1972,3,Riyadh
5954,Laptop,590,4,Abha
5955,Phone,386,3,Dammam
5956,Tablet,965,4,Riyadh
5957,Laptop,785,1,Dammam
5958,Phone,1200,5,Riyadh
5959,Phone,1968,2,Riyadh
5960,Monitor,1323,5,Jeddah
5961,Keyboard,1399,1,Abha
5962,Tablet,611,5,Tabuk
5963,Keyboard,1072,1,Jeddah
5964,Laptop,1813,3,Tabuk
5965,Monitor,351,4,Abha
5966,Laptop,1631,2,Tabuk
5967,Laptop,179,1,Tabuk
5968,Phone,1753,4,Tabuk
5969,Keyboard,1736,4,Tabuk
5970,Laptop,1106,2,Dammam
5971,Keyboard,1908,1,Tabuk
5972,Keyboard,106,4,Abha
5973,Monitor,1152,2,Abha
5974,Monitor,153,5,Tabuk
5975,Tablet,1343,4,Tabuk
5976,Keyboard,588,4,Abha
5977,Tablet,67,1,Abha
5978,Keyboard,656,1,Jeddah
5979,Tablet,882,3,Dammam
5980,Keyboard,275,1,Dammam
5981,Laptop,1284,3,Jeddah
5982,Keyboard,1815,3,Tabuk
5983,Monitor,1151,2,Dammam
5984,Tablet,111,4,Jeddah
5985,Tablet,1009,4,Tabuk
5986,Laptop,217,1,Riyadh
5987,Phone,1557,2,Tabuk
5988,Keyboard,298,5,Riyadh
5989,Keyboard,1339,4,Jeddah
5990,Laptop,553,2,Riyadh
5991,Laptop,1791,1,Tabuk
5992,Phone,673,2,Jeddah
5993,Laptop,1633,1,Jeddah
5994,Keyboard,1470,1,Jeddah
5995,Laptop,205,3,Tabuk
5996,Phone,1899,1,Tabuk
5997,Keyboard,671,1,Dammam
5998,Phone,1191,1,Riyadh
5999,Monitor,163,3,Abha
6000,Phone,891,4,Jeddah
6001,Tablet,573,1,Riyadh
6002,Tablet,50,2,Riyadh
6003,Monitor,1496,4,Jeddah
6004,Monitor,50,2,Dammam
6005,Keyboard,1699,4,Riyadh
6006,Tablet,1930,4,Tabuk
6007,Tablet,350,5,Jeddah
6008,Phone,454,2,Abha
6009,Laptop,1253,5,Abha
6010,Monitor,1153,4,Dammam
6011,Phone,1585,4,Tabuk
6012,Monitor,1465,4,Abha
6013,Laptop,1882,5,Abha
6014,Tablet,1349,1,Tabuk
6015,Keyboard,1085,4,Abha
6016,Laptop,403,4,Dammam
6017,Monitor,484,1,Tabuk
6018,Laptop,1063,3,Abha
6019,Monitor,1640,4,Jeddah
6020,Keyboard,1315,2,Tabuk
6021,Laptop,1846,2,Tabuk
6022,Phone,528,2,Tabuk
6023,Laptop,1438,3,Tabuk
6024,Laptop,124,1,Riyadh
6025,Phone,567,1,Tabuk
6026,Monitor,246,2,Tabuk
6027,Laptop,565,4,Jeddah
6028,Phone,1243,4,Tabuk
6029,Keyboard,1265,1,Jeddah
6030,Laptop,1339,3,Dammam
6031,Phone,136,1,Dammam
6032,Keyboard,337,5,Abha
6033,Tablet,1970,3,Dammam
6034,Phone,1851,4,Jeddah
6035,Phone,350,2,Abha
6036,Keyboard,1636,5,Jeddah
6037,Phone,747,4,Dammam
6038,Phone,1676,4,Tabuk
6039,Phone,1432,5,Tabuk
6040,Monitor,1771,4,Jeddah
6041,Monitor,1801,1,Riyadh
6042,Tablet,559,3,Abha
6043,Tablet,638,5,Jeddah
6044,Monitor,160,2,Riyadh
6045,Tablet,1074,2,Riyadh
6046,Monitor,749,5,Jeddah
6047,Monitor,629,2,Abha
6048,Tablet,1437,3,Tabuk
6049,Phone,872,4,Jeddah
6050,Keyboard,1344,4,Abha
6051,Monitor,721,3,Dammam
6052,Keyboard,600,4,Jeddah
6053,Keyboard,110,3,Abha
6054,Keyboard,478,1,Abha
6055,Tablet,909,1,Dammam
6056,Laptop,1066,4,Dammam
6057,Tablet,331,1,Jeddah
6058,Laptop,175,1,Jeddah
6059,Monitor,1286,2,Tabuk
6060,Keyboard,1208,5,Riyadh
6061,Phone,1416,3,Abha
6062,Tablet,1585,1,Tabuk
6063,Phone,898,4,Abha
